atm_id,transaction_date,daily_transactions,avg_withdrawal_amount,daily_cash_dispensed,cash_balance_eod,was_replenished
ATM037,2024-04-05,170,68.62,11638.73,46326.83,False
ATM037,2024-04-06,183,70.31,12895.55,33431.28,False
ATM037,2024-04-07,143,68.25,9753.06,23678.22,False
ATM037,2024-04-08,109,71.34,7807.06,15871.16,False
ATM037,2024-04-09,98,72.37,7057.43,72942.57,True
ATM037,2024-04-10,98,68.25,6698.58,66243.99,False
ATM037,2024-04-11,108,68.45,7362.81,58881.18,False
ATM037,2024-04-12,157,71.75,11245.4,47635.78,False
ATM037,2024-04-13,179,68.75,12308.55,35327.23,False
ATM037,2024-04-14,121,67.45,8132.0,27195.22,False
ATM037,2024-04-15,109,71.85,7849.52,19345.7,False
ATM037,2024-04-16,99,72.54,7160.44,72839.56,True
ATM037,2024-04-17,102,69.18,7043.05,65796.51,False
ATM037,2024-04-18,111,73.21,8119.5,57677.01,False
ATM037,2024-04-19,173,66.22,11474.61,46202.4,False
ATM037,2024-04-20,180,73.88,13300.22,32902.19,False
ATM037,2024-04-21,131,68.12,8906.41,23995.78,False
ATM037,2024-04-22,110,74.12,8159.94,15835.85,False
ATM037,2024-04-23,118,66.59,7825.03,72174.97,True
ATM037,2024-04-24,112,70.85,7935.63,64239.34,False
ATM037,2024-04-25,107,72.71,7759.17,56480.17,False
ATM037,2024-04-26,161,72.76,11721.97,44758.2,False
ATM037,2024-04-27,163,70.84,11552.03,33206.17,False
ATM037,2024-04-28,121,70.52,8513.01,24693.15,False
ATM037,2024-04-29,127,67.0,8517.68,16175.47,False
ATM037,2024-04-30,93,72.01,6699.86,73300.14,True
ATM037,2024-05-01,86,72.46,6266.55,67033.6,False
ATM037,2024-05-02,93,70.11,6533.01,60500.59,False
ATM037,2024-05-03,141,70.44,9940.6,50559.98,False
ATM037,2024-05-04,120,75.93,9148.87,41411.11,False
ATM037,2024-05-05,114,67.19,7665.99,33745.12,False
ATM037,2024-05-06,92,70.9,6543.1,27202.02,False
ATM037,2024-05-07,92,71.95,6587.47,73412.53,True
ATM037,2024-05-08,93,66.38,6179.55,67232.98,False
ATM037,2024-05-09,107,66.55,7139.72,60093.27,False
ATM037,2024-05-10,151,68.46,10314.24,49779.02,False
ATM037,2024-05-11,158,68.62,10840.51,38938.51,False
ATM037,2024-05-12,107,68.32,7297.19,31641.33,False
ATM037,2024-05-13,98,68.7,6729.78,24911.55,False
ATM037,2024-05-14,94,68.75,6484.35,73515.65,True
ATM037,2024-05-15,88,70.07,6171.95,67343.7,False
ATM037,2024-05-16,103,68.06,6987.66,60356.04,False
ATM037,2024-05-17,143,69.43,9951.52,50404.52,False
ATM037,2024-05-18,154,69.97,10771.63,39632.89,False
ATM037,2024-05-19,114,69.14,7869.41,31763.48,False
ATM037,2024-05-20,85,70.9,6056.58,25706.9,False
ATM037,2024-05-21,81,73.06,5935.99,74064.01,True
ATM037,2024-05-22,94,67.12,6302.52,67761.49,False
ATM037,2024-05-23,98,67.9,6635.24,61126.25,False
ATM037,2024-05-24,143,71.62,10212.0,50914.25,False
ATM037,2024-05-25,146,70.61,10325.02,40589.23,False
ATM037,2024-05-26,105,71.81,7506.68,33082.55,False
ATM037,2024-05-27,93,71.47,6637.96,26444.59,False
ATM037,2024-05-28,88,68.67,6062.76,73937.24,True
ATM037,2024-05-29,90,73.26,6571.67,67365.56,False
ATM037,2024-05-30,102,73.32,7469.28,59896.29,False
ATM037,2024-05-31,141,67.96,9581.18,50315.1,False
ATM037,2024-06-01,134,72.9,9748.95,40566.15,False
ATM037,2024-06-02,91,73.16,6629.94,33936.22,False
ATM037,2024-06-03,82,74.04,6057.41,27878.81,False
ATM037,2024-06-04,85,71.52,6114.44,73885.56,True
ATM037,2024-06-05,107,69.31,7412.5,66473.07,False
ATM037,2024-06-06,98,68.54,6746.96,59726.1,False
ATM037,2024-06-07,127,69.31,8831.58,50894.52,False
ATM037,2024-06-08,148,67.37,9974.22,40920.3,False
ATM037,2024-06-09,105,70.94,7442.43,33477.87,False
ATM037,2024-06-10,86,69.66,6011.67,27466.2,False
ATM037,2024-06-11,101,67.02,6780.49,73219.51,True
ATM037,2024-06-12,105,68.58,7180.94,66038.56,False
ATM037,2024-06-13,96,72.69,7010.72,59027.84,False
ATM037,2024-06-14,149,70.99,10584.2,48443.63,False
ATM037,2024-06-15,144,68.36,9877.18,38566.45,False
ATM037,2024-06-16,98,73.97,7254.98,31311.47,False
ATM037,2024-06-17,88,70.68,6231.37,25080.09,False
ATM037,2024-06-18,85,67.57,5711.79,74288.21,True
ATM037,2024-06-19,91,69.32,6284.34,68003.87,False
ATM037,2024-06-20,102,66.89,6792.09,61211.78,False
ATM037,2024-06-21,129,73.25,9424.52,51787.26,False
ATM037,2024-06-22,136,71.88,9768.18,42019.08,False
ATM037,2024-06-23,87,68.32,5926.45,36092.63,False
ATM037,2024-06-24,77,72.6,5599.57,30493.06,False
ATM037,2024-06-25,96,67.83,6534.59,73465.41,True
ATM037,2024-06-26,88,72.52,6401.06,67064.35,False
ATM037,2024-06-27,110,69.15,7601.77,59462.58,False
ATM037,2024-06-28,119,68.11,8116.01,51346.57,False
ATM037,2024-06-29,147,74.41,10940.52,40406.06,False
ATM037,2024-06-30,109,68.73,7524.23,32881.83,False
ATM037,2024-07-01,107,70.85,7571.35,25310.47,False
ATM037,2024-07-02,81,69.75,5638.69,74361.31,True
ATM037,2024-07-03,96,69.85,6727.54,67633.78,False
ATM037,2024-07-04,110,66.63,7308.1,60325.68,False
ATM037,2024-07-05,125,68.46,8568.28,51757.4,False
ATM037,2024-07-06,144,70.7,10166.41,41590.99,False
ATM037,2024-07-07,105,75.18,7897.17,33693.82,False
ATM037,2024-07-08,88,69.34,6078.26,27615.57,False
ATM037,2024-07-09,81,72.27,5846.53,74153.47,True
ATM037,2024-07-10,98,69.06,6790.95,67362.52,False
ATM037,2024-07-11,117,68.51,7988.32,59374.2,False
ATM037,2024-07-12,139,73.05,10181.3,49192.9,False
ATM037,2024-07-13,132,71.21,9426.57,39766.33,False
ATM037,2024-07-14,87,71.73,6241.23,33525.1,False
ATM037,2024-07-15,83,71.19,5925.73,27599.36,False
ATM037,2024-07-16,90,72.35,6478.21,73521.79,True
ATM037,2024-07-17,95,70.12,6676.07,66845.72,False
ATM037,2024-07-18,96,69.84,6731.14,60114.59,False
ATM037,2024-07-19,126,69.56,8761.25,51353.33,False
ATM037,2024-07-20,149,68.34,10160.36,41192.97,False
ATM037,2024-07-21,99,67.32,6686.21,34506.76,False
ATM037,2024-07-22,74,69.35,5134.12,29372.64,False
ATM037,2024-07-23,98,64.37,6301.76,73698.24,True
ATM037,2024-07-24,91,69.74,6377.55,67320.69,False
ATM037,2024-07-25,92,69.09,6366.21,60954.47,False
ATM037,2024-07-26,150,67.95,10196.2,50758.27,False
ATM037,2024-07-27,147,70.73,10426.62,40331.65,False
ATM037,2024-07-28,99,72.12,7130.47,33201.18,False
ATM037,2024-07-29,95,69.47,6584.28,26616.9,False
ATM037,2024-07-30,101,72.13,7250.15,72749.85,True
ATM037,2024-07-31,81,69.18,5574.39,67175.47,False
ATM037,2024-08-01,121,67.94,8215.67,58959.8,False
ATM037,2024-08-02,131,72.59,9517.21,49442.59,False
ATM037,2024-08-03,151,71.67,10853.69,38588.89,False
ATM037,2024-08-04,114,70.05,7953.11,30635.79,False
ATM037,2024-08-05,85,70.91,6055.43,24580.36,False
ATM037,2024-08-06,87,68.99,5973.9,74026.1,True
ATM037,2024-08-07,101,69.2,6958.66,67067.44,False
ATM037,2024-08-08,110,70.54,7789.74,59277.7,False
ATM037,2024-08-09,142,66.18,9368.18,49909.53,False
ATM037,2024-08-10,172,69.99,12027.95,37881.58,False
ATM037,2024-08-11,89,72.07,6442.89,31438.69,False
ATM037,2024-08-12,94,68.04,6378.31,25060.38,False
ATM037,2024-08-13,101,64.65,6558.6,73441.4,True
ATM037,2024-08-14,86,69.37,5966.9,67474.5,False
ATM037,2024-08-15,98,74.7,7337.74,60136.76,False
ATM037,2024-08-16,131,70.97,9312.2,50824.56,False
ATM037,2024-08-17,180,70.01,12568.96,38255.6,False
ATM037,2024-08-18,116,67.4,7804.54,30451.07,False
ATM037,2024-08-19,107,68.5,7341.61,23109.46,False
ATM037,2024-08-20,89,70.5,6261.34,73738.66,True
ATM037,2024-08-21,91,69.09,6310.33,67428.33,False
ATM037,2024-08-22,95,73.69,7030.59,60397.74,False
ATM037,2024-08-23,160,69.63,11113.1,49284.64,False
ATM037,2024-08-24,147,68.3,10048.07,39236.57,False
ATM037,2024-08-25,130,70.27,9115.36,30121.22,False
ATM037,2024-08-26,97,71.46,6920.37,23200.84,False
ATM037,2024-08-27,103,69.48,7171.99,72828.01,True
ATM037,2024-08-28,79,73.9,5805.0,67023.01,False
ATM037,2024-08-29,104,70.96,7364.04,59658.97,False
ATM037,2024-08-30,148,71.08,10547.85,49111.12,False
ATM037,2024-08-31,164,70.52,11573.71,37537.41,False
ATM037,2024-09-01,113,71.11,8045.14,29492.28,False
ATM037,2024-09-02,90,69.57,6256.66,23235.61,False
ATM037,2024-09-03,85,70.56,5978.05,74021.95,True
ATM037,2024-09-04,86,70.92,6075.76,67946.19,False
ATM037,2024-09-05,101,70.43,7110.06,60836.12,False
ATM037,2024-09-06,140,68.81,9621.84,51214.29,False
ATM037,2024-09-07,153,66.49,10166.57,41047.72,False
ATM037,2024-09-08,110,67.93,7489.79,33557.94,False
ATM037,2024-09-09,94,68.5,6445.66,27112.28,False
ATM037,2024-09-10,71,74.73,5323.06,74676.94,True
ATM037,2024-09-11,85,73.04,6171.94,68505.0,False
ATM037,2024-09-12,91,73.57,6662.46,61842.54,False
ATM037,2024-09-13,124,70.37,8739.39,53103.16,False
ATM037,2024-09-14,127,75.46,9605.95,43497.21,False
ATM037,2024-09-15,103,71.74,7422.25,36074.95,False
ATM037,2024-09-16,94,69.95,6605.86,29469.09,False
ATM037,2024-09-17,87,72.85,6371.5,73628.5,True
ATM037,2024-09-18,93,70.34,6573.12,67055.38,False
ATM037,2024-09-19,97,74.02,7168.74,59886.64,False
ATM037,2024-09-20,139,66.11,9200.72,50685.91,False
ATM037,2024-09-21,142,67.85,9603.12,41082.8,False
ATM037,2024-09-22,104,68.22,7101.04,33981.75,False
ATM037,2024-09-23,91,70.52,6390.19,27591.56,False
ATM037,2024-09-24,91,68.47,6247.38,73752.62,True
ATM037,2024-09-25,95,71.12,6724.7,67027.92,False
ATM037,2024-09-26,108,71.78,7721.97,59305.96,False
ATM037,2024-09-27,127,72.74,9244.16,50061.8,False
ATM037,2024-09-28,147,71.68,10569.73,39492.07,False
ATM037,2024-09-29,114,69.74,7943.56,31548.52,False
ATM037,2024-09-30,92,69.72,6447.2,25101.32,False
ATM037,2024-10-01,88,65.5,5788.59,74211.41,True
ATM037,2024-10-02,85,70.42,5975.38,68236.03,False
ATM037,2024-10-03,104,71.67,7458.61,60777.42,False
ATM037,2024-10-04,135,68.57,9289.51,51487.91,False
ATM037,2024-10-05,151,67.95,10239.49,41248.43,False
ATM037,2024-10-06,98,66.76,6513.4,34735.02,False
ATM037,2024-10-07,95,73.9,7047.33,27687.69,False
ATM037,2024-10-08,93,69.88,6477.73,73522.27,True
ATM037,2024-10-09,82,69.66,5689.97,67832.29,False
ATM037,2024-10-10,101,71.74,7215.32,60616.98,False
ATM037,2024-10-11,137,72.54,9941.08,50675.9,False
ATM037,2024-10-12,172,69.15,11879.92,38795.98,False
ATM037,2024-10-13,140,65.76,9191.72,29604.26,False
ATM037,2024-10-14,86,70.42,6061.36,23542.89,False
ATM037,2024-10-15,92,69.62,6385.48,73614.52,True
ATM037,2024-10-16,81,74.63,6058.79,67555.73,False
ATM037,2024-10-17,98,67.86,6654.75,60900.98,False
ATM037,2024-10-18,149,71.78,10663.39,50237.58,False
ATM037,2024-10-19,159,70.41,11195.07,39042.52,False
ATM037,2024-10-20,98,70.18,6859.35,32183.17,False
ATM037,2024-10-21,82,70.51,5757.24,26425.93,False
ATM037,2024-10-22,89,72.26,6432.3,73567.7,True
ATM037,2024-10-23,87,71.57,6232.31,67335.39,False
ATM037,2024-10-24,90,72.03,6489.0,60846.39,False
ATM037,2024-10-25,145,68.32,9931.18,50915.21,False
ATM037,2024-10-26,149,72.29,10761.43,40153.78,False
ATM037,2024-10-27,111,68.27,7594.59,32559.19,False
ATM037,2024-10-28,91,71.16,6480.9,26078.28,False
ATM037,2024-10-29,85,67.88,5797.89,74202.11,True
ATM037,2024-10-30,91,71.73,6506.02,67696.1,False
ATM037,2024-10-31,113,71.4,8035.43,59660.66,False
ATM037,2024-11-01,138,74.28,10271.13,49389.53,False
ATM037,2024-11-02,200,65.79,13173.49,36216.04,False
ATM037,2024-11-03,120,68.97,8292.28,27923.76,False
ATM037,2024-11-04,123,65.0,8009.26,19914.5,False
ATM037,2024-11-05,100,71.64,7190.58,72809.42,True
ATM037,2024-11-06,85,71.57,6069.89,66739.53,False
ATM037,2024-11-07,127,68.22,8667.48,58072.05,False
ATM037,2024-11-08,151,68.19,10311.33,47760.72,False
ATM037,2024-11-09,146,69.32,10148.34,37612.38,False
ATM037,2024-11-10,134,67.44,9050.48,28561.9,False
ATM037,2024-11-11,115,70.22,8084.71,20477.19,False
ATM037,2024-11-12,107,69.16,7383.96,72616.04,True
ATM037,2024-11-13,107,72.71,7797.02,64819.02,False
ATM037,2024-11-14,111,71.6,7927.72,56891.29,False
ATM037,2024-11-15,166,70.88,11799.0,45092.29,False
ATM037,2024-11-16,201,68.47,13759.8,31332.49,False
ATM037,2024-11-17,127,68.37,8653.27,22679.22,False
ATM037,2024-11-18,114,69.43,7946.11,14733.11,False
ATM037,2024-11-19,94,73.49,6906.11,73093.89,True
ATM037,2024-11-20,121,69.31,8401.36,64692.53,False
ATM037,2024-11-21,100,73.91,7412.54,57279.98,False
ATM037,2024-11-22,163,70.88,11552.76,45727.22,False
ATM037,2024-11-23,180,68.32,12325.96,33401.27,False
ATM037,2024-11-24,121,71.42,8658.28,24742.99,False
ATM037,2024-11-25,103,70.91,7319.94,17423.05,False
ATM037,2024-11-26,107,67.78,7257.57,72742.43,True
ATM037,2024-11-27,116,71.25,8291.31,64451.13,False
ATM037,2024-11-28,117,71.17,8348.13,56103.0,False
ATM037,2024-11-29,143,68.96,9859.85,46243.15,False
ATM037,2024-11-30,156,70.26,10995.06,35248.08,False
ATM037,2024-12-01,130,70.3,9118.08,26130.0,False
ATM037,2024-12-02,123,66.86,8202.45,17927.56,False
ATM037,2024-12-03,97,70.87,6856.26,73143.74,True
ATM037,2024-12-04,112,67.24,7539.86,65603.88,False
ATM037,2024-12-05,121,73.24,8869.77,56734.11,False
ATM037,2024-12-06,172,66.83,11516.31,45217.8,False
ATM037,2024-12-07,175,70.71,12373.26,32844.53,False
ATM037,2024-12-08,120,72.83,8744.43,24100.1,False
ATM037,2024-12-09,101,74.42,7491.85,16608.26,False
ATM037,2024-12-10,109,70.58,7659.35,72340.65,True
ATM037,2024-12-11,108,73.21,7894.44,64446.21,False
ATM037,2024-12-12,124,69.84,8686.98,55759.23,False
ATM037,2024-12-13,158,67.64,10673.66,45085.57,False
ATM037,2024-12-14,147,70.37,10314.05,34771.52,False
ATM037,2024-12-15,125,69.3,8673.82,26097.7,False
ATM037,2024-12-16,116,69.76,8116.92,17980.78,False
ATM037,2024-12-17,120,68.8,8279.37,71720.63,True
ATM037,2024-12-18,103,67.36,6915.48,64805.16,False
ATM037,2024-12-19,118,72.42,8580.44,56224.72,False
ATM037,2024-12-20,158,67.77,10722.73,45501.99,False
ATM037,2024-12-21,203,66.95,13619.15,31882.85,False
ATM037,2024-12-22,139,68.8,9565.48,22317.36,False
ATM037,2024-12-23,107,72.26,7765.79,14551.58,False
ATM037,2024-12-24,108,69.38,7496.58,72503.42,True
ATM037,2024-12-25,116,70.61,8161.72,64341.7,False
ATM037,2024-12-26,159,66.42,10555.72,53785.98,False
ATM037,2024-12-27,137,72.09,9910.34,43875.64,False
ATM037,2024-12-28,170,71.66,12208.53,31667.11,False
ATM037,2024-12-29,118,70.11,8252.85,23414.26,False
ATM037,2024-12-30,113,68.86,7798.59,15615.67,False
ATM037,2024-12-31,110,67.14,7369.41,72630.59,True
ATM038,2024-01-01,191,193.02,36816.26,198183.74,False
ATM038,2024-01-02,177,177.8,31412.94,166770.8,False
ATM038,2024-01-03,219,177.7,38923.44,196076.56,True
ATM038,2024-01-04,234,185.31,43350.4,152726.16,False
ATM038,2024-01-05,294,193.14,56707.21,96018.96,False
ATM038,2024-01-06,367,186.55,68540.81,27478.15,False
ATM038,2024-01-07,145,188.95,27478.15,0.0,False
ATM038,2024-01-08,181,183.77,33226.31,201773.69,True
ATM038,2024-01-09,175,195.53,34273.2,167500.49,False
ATM038,2024-01-10,199,177.1,35183.43,132317.07,False
ATM038,2024-01-11,240,189.03,45301.9,87015.17,False
ATM038,2024-01-12,319,193.26,61593.55,25421.62,False
ATM038,2024-01-13,402,180.05,72463.55,162536.45,True
ATM038,2024-01-14,238,189.68,45203.5,117332.95,False
ATM038,2024-01-15,191,184.05,35160.71,82172.24,False
ATM038,2024-01-16,168,188.24,31668.85,50503.39,False
ATM038,2024-01-17,200,184.14,36835.1,13668.29,False
ATM038,2024-01-18,193,191.71,37087.87,197912.13,True
ATM038,2024-01-19,311,191.2,59444.8,138467.33,False
ATM038,2024-01-20,299,185.32,55437.05,83030.28,False
ATM038,2024-01-21,256,185.2,47387.61,35642.67,False
ATM038,2024-01-22,191,187.05,35642.67,0.0,False
ATM038,2024-01-23,185,185.07,34299.09,200700.91,True
ATM038,2024-01-24,178,179.97,32108.43,168592.48,False
ATM038,2024-01-25,243,182.19,44210.57,124381.91,False
ATM038,2024-01-26,334,189.59,63242.6,61139.3,False
ATM038,2024-01-27,327,186.85,61139.3,0.0,False
ATM038,2024-01-28,262,184.16,48328.59,186671.41,True
ATM038,2024-01-29,216,173.2,37454.58,149216.83,False
ATM038,2024-01-30,205,182.22,37371.74,111845.09,False
ATM038,2024-01-31,193,184.57,35597.03,76248.06,False
ATM038,2024-02-01,201,177.71,35753.83,40494.24,False
ATM038,2024-02-02,275,188.3,51766.4,183233.6,True
ATM038,2024-02-03,275,177.78,48828.74,134404.86,False
ATM038,2024-02-04,246,188.94,46536.0,87868.86,False
ATM038,2024-02-05,177,181.21,32078.49,55790.37,False
ATM038,2024-02-06,177,178.32,31592.35,24198.02,False
ATM038,2024-02-07,175,177.75,31114.08,203885.92,True
ATM038,2024-02-08,198,179.28,35449.37,168436.55,False
ATM038,2024-02-09,288,187.4,54002.34,114434.22,False
ATM038,2024-02-10,283,191.05,54135.52,60298.7,False
ATM038,2024-02-11,221,184.8,40877.24,19421.46,False
ATM038,2024-02-12,159,189.12,30091.31,204908.69,True
ATM038,2024-02-13,164,192.23,31433.15,173475.54,False
ATM038,2024-02-14,187,168.57,31597.65,141877.89,False
ATM038,2024-02-15,245,193.69,47451.42,94426.48,False
ATM038,2024-02-16,392,174.36,68291.99,26134.49,False
ATM038,2024-02-17,422,187.91,79305.34,155694.66,True
ATM038,2024-02-18,309,183.63,56658.0,99036.66,False
ATM038,2024-02-19,215,187.9,40382.02,58654.64,False
ATM038,2024-02-20,230,178.53,41149.25,193850.75,True
ATM038,2024-02-21,237,180.93,42820.94,151029.81,False
ATM038,2024-02-22,285,189.96,54170.77,96859.04,False
ATM038,2024-02-23,374,185.45,69267.97,165732.03,True
ATM038,2024-02-24,448,184.04,82501.51,83230.52,False
ATM038,2024-02-25,325,193.2,62867.2,20363.32,False
ATM038,2024-02-26,213,194.14,41402.18,193597.82,True
ATM038,2024-02-27,242,186.38,45064.82,148533.0,False
ATM038,2024-02-28,223,186.31,41538.54,106994.46,False
ATM038,2024-02-29,266,180.6,48074.51,186925.49,True
ATM038,2024-03-01,404,179.32,72515.58,114409.91,False
ATM038,2024-03-02,410,183.19,75049.92,39359.99,False
ATM038,2024-03-03,287,188.65,54183.09,180816.91,True
ATM038,2024-03-04,219,192.21,42170.11,138646.79,False
ATM038,2024-03-05,220,182.74,40290.59,98356.21,False
ATM038,2024-03-06,217,185.22,40220.24,194779.76,True
ATM038,2024-03-07,259,189.12,49057.58,145722.18,False
ATM038,2024-03-08,357,196.62,70191.94,75530.24,False
ATM038,2024-03-09,442,179.52,79343.58,155656.42,True
ATM038,2024-03-10,294,187.97,55308.89,100347.53,False
ATM038,2024-03-11,212,188.3,39901.44,60446.09,False
ATM038,2024-03-12,230,190.1,43638.44,191361.56,True
ATM038,2024-03-13,212,190.11,40320.19,151041.37,False
ATM038,2024-03-14,275,181.63,50021.28,101020.1,False
ATM038,2024-03-15,368,187.62,69088.21,165911.79,True
ATM038,2024-03-16,288,186.68,53749.33,112162.47,False
ATM038,2024-03-17,254,190.35,48361.68,63800.79,False
ATM038,2024-03-18,170,186.3,31595.44,203404.56,True
ATM038,2024-03-19,159,182.17,28938.06,174466.5,False
ATM038,2024-03-20,151,186.39,28209.82,146256.68,False
ATM038,2024-03-21,204,184.61,37608.14,108648.54,False
ATM038,2024-03-22,260,185.37,48168.62,60479.92,False
ATM038,2024-03-23,326,189.98,61889.73,173110.27,True
ATM038,2024-03-24,222,196.36,43617.23,129493.04,False
ATM038,2024-03-25,208,182.34,37946.76,91546.28,False
ATM038,2024-03-26,156,188.85,29536.01,62010.27,False
ATM038,2024-03-27,155,189.71,29469.78,32540.49,False
ATM038,2024-03-28,193,187.06,36109.22,198890.78,True
ATM038,2024-03-29,272,180.63,49197.36,149693.42,False
ATM038,2024-03-30,254,193.24,49030.77,100662.64,False
ATM038,2024-03-31,247,188.74,46684.71,53977.93,False
ATM038,2024-04-01,213,172.21,36696.63,17281.3,False
ATM038,2024-04-02,177,183.58,32501.08,202498.92,True
ATM038,2024-04-03,189,175.6,33201.93,169297.0,False
ATM038,2024-04-04,206,185.27,38170.33,131126.67,False
ATM038,2024-04-05,308,190.04,58592.5,72534.17,False
ATM038,2024-04-06,384,188.81,72534.17,0.0,False
ATM038,2024-04-07,252,194.99,49217.8,185782.2,True
ATM038,2024-04-08,185,173.46,32058.63,153723.57,False
ATM038,2024-04-09,170,189.51,32193.99,121529.58,False
ATM038,2024-04-10,203,178.74,36237.75,85291.83,False
ATM038,2024-04-11,218,178.11,38844.92,46446.91,False
ATM038,2024-04-12,276,193.61,53530.05,181469.95,True
ATM038,2024-04-13,326,194.82,63587.6,117882.34,False
ATM038,2024-04-14,249,187.73,46816.83,71065.51,False
ATM038,2024-04-15,192,189.88,36386.5,34679.01,False
ATM038,2024-04-16,182,190.47,34679.01,0.0,False
ATM038,2024-04-17,208,178.94,37229.29,197770.71,True
ATM038,2024-04-18,233,184.43,43024.25,154746.46,False
ATM038,2024-04-19,293,188.85,55300.31,99446.15,False
ATM038,2024-04-20,376,182.32,68509.2,30936.95,False
ATM038,2024-04-21,174,177.3,30936.95,0.0,False
ATM038,2024-04-22,172,183.66,31562.55,203437.45,True
ATM038,2024-04-23,199,181.82,36208.51,167228.94,False
ATM038,2024-04-24,215,183.86,39576.98,127651.96,False
ATM038,2024-04-25,220,183.4,40302.09,87349.88,False
ATM038,2024-04-26,348,179.68,62543.37,24806.5,False
ATM038,2024-04-27,350,181.96,63652.07,171347.93,True
ATM038,2024-04-28,259,185.2,47905.68,123442.26,False
ATM038,2024-04-29,186,190.84,35529.72,87912.54,False
ATM038,2024-04-30,182,188.08,34229.78,53682.75,False
ATM038,2024-05-01,165,192.79,31796.83,21885.92,False
ATM038,2024-05-02,191,183.34,35102.72,199897.28,True
ATM038,2024-05-03,294,183.25,53961.63,145935.65,False
ATM038,2024-05-04,295,197.98,58341.76,87593.89,False
ATM038,2024-05-05,211,193.5,40812.52,46781.37,False
ATM038,2024-05-06,158,192.42,30350.69,16430.67,False
ATM038,2024-05-07,167,188.33,31527.03,203472.97,True
ATM038,2024-05-08,169,183.61,31084.41,172388.56,False
ATM038,2024-05-09,184,185.03,34086.63,138301.93,False
ATM038,2024-05-10,272,186.06,50564.35,87737.59,False
ATM038,2024-05-11,276,185.13,51043.84,36693.74,False
ATM038,2024-05-12,251,190.24,47746.28,187253.72,True
ATM038,2024-05-13,158,199.22,31465.26,155788.46,False
ATM038,2024-05-14,156,184.52,28858.58,126929.88,False
ATM038,2024-05-15,155,182.76,28381.51,98548.37,False
ATM038,2024-05-16,222,182.97,40633.49,57914.88,False
ATM038,2024-05-17,242,189.84,46024.43,188975.57,True
ATM038,2024-05-18,305,189.61,57897.57,131078.0,False
ATM038,2024-05-19,239,179.41,42807.87,88270.13,False
ATM038,2024-05-20,165,188.08,31013.43,57256.7,False
ATM038,2024-05-21,160,187.15,29897.03,27359.67,False
ATM038,2024-05-22,161,187.36,30256.06,204743.94,True
